Be nice.	Будь милым.	CC-BY 2.0 (France) Attribution: tatoeba.org #1916314 (CK) & #3291071 (marafon)
Beat it.	Иди отсюда.	CC-BY 2.0 (France) Attribution: tatoeba.org #37902 (CM) & #1103125 (shanghainese)
Beat it.	Катись отсюда.	CC-BY 2.0 (France) Attribution: tatoeba.org #37902 (CM) & #1853903 (shanghainese)
Beat it.	Исчезни.	CC-BY 2.0 (France) Attribution: tatoeba.org #37902 (CM) & #1874008 (marafon)
Beat it.	Проваливай.	CC-BY 2.0 (France) Attribution: tatoeba.org #37902 (CM) & #2936080 (Ooneykcall)
Beat it.	Убирайся.	CC-BY 2.0 (France) Attribution: tatoeba.org #37902 (CM) & #2936083 (Ooneykcall)
Beat it.	Вали отсюда.	CC-BY 2.0 (France) Attribution: tatoeba.org #37902 (CM) & #3006019 (marafon)
Burn it.	Сожги его.	CC-BY 2.0 (France) Attribution: tatoeba.org #6049387 (mailohilohi) & #7045750 (odexed)
Burn it.	Сожгите его.	CC-BY 2.0 (France) Attribution: tatoeba.org #6049387 (mailohilohi) & #7045751 (odexed)
Burn it.	Сожгите её.	CC-BY 2.0 (France) Attribution: tatoeba.org #6049387 (mailohilohi) & #9252759 (marafon)
Burn it.	Сожги её.	CC-BY 2.0 (France) Attribution: tatoeba.org #6049387 (mailohilohi) & #9252762 (marafon)
Call me.	Позвони мне.	CC-BY 2.0 (France) Attribution: tatoeba.org #1553532 (CK) & #2587297 (Olya)
Call me.	Позвоните мне.	CC-BY 2.0 (France) Attribution: tatoeba.org #1553532 (CK) & #2587299 (Olya)
Call me.	Позови меня.	CC-BY 2.0 (France) Attribution: tatoeba.org #1553532 (CK) & #5898052 (marafon)
Call me.	Позовите меня.	CC-BY 2.0 (France) Attribution: tatoeba.org #1553532 (CK) & #5898053 (marafon)
Call us.	Позови нас.	CC-BY 2.0 (France) Attribution: tatoeba.org #1916313 (CK) & #2502219 (odexed)
Call us.	Позвони нам.	CC-BY 2.0 (France) Attribution: tatoeba.org #1916313 (CK) & #2736991 (marafon)
Call us.	Позвоните нам.	CC-BY 2.0 (France) Attribution: tatoeba.org #1916313 (CK) & #5898034 (marafon)
Call us.	Позовите нас.	CC-BY 2.0 (France) Attribution: tatoeba.org #1916313 (CK) & #5898035 (marafon)
Come in.	Зайдите!	CC-BY 2.0 (France) Attribution: tatoeba.org #348091 (Hertz) & #1525247 (corvard)
Come in.	Входите.	CC-BY 2.0 (France) Attribution: tatoeba.org #348091 (Hertz) & #2141123 (Wezzel)
Come in.	Входи!	CC-BY 2.0 (France) Attribution: tatoeba.org #348091 (Hertz) & #2800481 (marafon)
Come in.	Заходи.	CC-BY 2.0 (France) Attribution: tatoeba.org #348091 (Hertz) & #2800482 (marafon)
Come in.	Входи.	CC-BY 2.0 (France) Attribution: tatoeba.org #348091 (Hertz) & #2926515 (odexed)
Come in.	Войди.	CC-BY 2.0 (France) Attribution: tatoeba.org #348091 (Hertz) & #5497675 (odexed)
Come in.	Заходите.	CC-BY 2.0 (France) Attribution: tatoeba.org #348091 (Hertz) & #5898172 (marafon)
Come in.	Зайди.	CC-BY 2.0 (France) Attribution: tatoeba.org #348091 (Hertz) & #5898174 (marafon)
Come in.	Войдите.	CC-BY 2.0 (France) Attribution: tatoeba.org #348091 (Hertz) & #5898175 (marafon)
Come on!	Пошли!	CC-BY 2.0 (France) Attribution: tatoeba.org #24697 (CK) & #1416043 (Balamax)
Come on!	Давай!	CC-BY 2.0 (France) Attribution: tatoeba.org #24697 (CK) & #1709173 (marafon)
Come on!	Да ладно!	CC-BY 2.0 (France) Attribution: tatoeba.org #24697 (CK) & #2732494 (marafon)
Come on.	Пошли!	CC-BY 2.0 (France) Attribution: tatoeba.org #1954266 (CK) & #1416043 (Balamax)
Come on.	Пойдём!	CC-BY 2.0 (France) Attribution: tatoeba.org #1954266 (CK) & #1474257 (saiko)
Come on.	Давай!	CC-BY 2.0 (France) Attribution: tatoeba.org #1954266 (CK) & #1709173 (marafon)
Come on.	Давайте!	CC-BY 2.0 (France) Attribution: tatoeba.org #1954266 (CK) & #3257511 (marafon)
Do this.	Сделай это.	CC-BY 2.0 (France) Attribution: tatoeba.org #9104663 (CK) & #4991638 (marafon)
Do this.	Сделайте это.	CC-BY 2.0 (France) Attribution: tatoeba.org #9104663 (CK) & #4991641 (marafon)
Drop it!	Бросьте!	CC-BY 2.0 (France) Attribution: tatoeba.org #1972621 (CK) & #3872103 (marafon)
Drop it.	Забей.	CC-BY 2.0 (France) Attribution: tatoeba.org #7915580 (CK) & #467218 (timsa)
Fold it.	Согни его.	CC-BY 2.0 (France) Attribution: tatoeba.org #6051416 (mailohilohi) & #7020856 (odexed)
Fold it.	Согни её.	CC-BY 2.0 (France) Attribution: tatoeba.org #6051416 (mailohilohi) & #7020857 (odexed)
Fold it.	Согните его.	CC-BY 2.0 (France) Attribution: tatoeba.org #6051416 (mailohilohi) & #7020858 (odexed)
Fold it.	Согните её.	CC-BY 2.0 (France) Attribution: tatoeba.org #6051416 (mailohilohi) & #7020859 (odexed)
Fold it.	Сложи его.	CC-BY 2.0 (France) Attribution: tatoeba.org #6051416 (mailohilohi) & #7020861 (odexed)
Fold it.	Сложите его.	CC-BY 2.0 (France) Attribution: tatoeba.org #6051416 (mailohilohi) & #7020862 (odexed)
Fold it.	Сложи её.	CC-BY 2.0 (France) Attribution: tatoeba.org #6051416 (mailohilohi) & #7020863 (odexed)
Fold it.	Сложите её.	CC-BY 2.0 (France) Attribution: tatoeba.org #6051416 (mailohilohi) & #7020864 (odexed)
Get Tom.	Приведи Тома.	CC-BY 2.0 (France) Attribution: tatoeba.org #1972633 (CK) & #4920449 (sharptoothed)
Get out!	Убирайся!	CC-BY 2.0 (France) Attribution: tatoeba.org #266790 (CK) & #576521 (Tonari)
Get out!	Проваливай!	CC-BY 2.0 (France) Attribution: tatoeba.org #266790 (CK) & #1537874 (Biga)
Get out!	Убирайтесь!	CC-BY 2.0 (France) Attribution: tatoeba.org #266790 (CK) & #2597228 (Olya)
Get out!	Проваливайте!	CC-BY 2.0 (France) Attribution: tatoeba.org #266790 (CK) & #2597230 (Olya)
Get out.	Катись отсюда.	CC-BY 2.0 (France) Attribution: tatoeba.org #22016 (Eldad) & #1853903 (shanghainese)
Get out.	Вон.	CC-BY 2.0 (France) Attribution: tatoeba.org #22016 (Eldad) & #2735053 (afyodor)
Get out.	Проваливай.	CC-BY 2.0 (France) Attribution: tatoeba.org #22016 (Eldad) & #2936080 (Ooneykcall)
Get out.	Убирайся.	CC-BY 2.0 (France) Attribution: tatoeba.org #22016 (Eldad) & #2936083 (Ooneykcall)
Get out.	Убирайтесь.	CC-BY 2.0 (France) Attribution: tatoeba.org #22016 (Eldad) & #5304352 (Inego)
Go away!	Уходи!	CC-BY 2.0 (France) Attribution: tatoeba.org #433518 (CK) & #576522 (Tonari)
Go away!	Уходи.	CC-BY 2.0 (France) Attribution: tatoeba.org #433518 (CK) & #809280 (afyodor)
Go away!	Уходите!	CC-BY 2.0 (France) Attribution: tatoeba.org #433518 (CK) & #2597226 (Olya)
Go away!	Уходите.	CC-BY 2.0 (France) Attribution: tatoeba.org #433518 (CK) & #3054176 (marafon)
Go away.	Уходи!	CC-BY 2.0 (France) Attribution: tatoeba.org #433491 (CK) & #576522 (Tonari)
Go away.	Уходи.	CC-BY 2.0 (France) Attribution: tatoeba.org #433491 (CK) & #809280 (afyodor)
Go away.	Иди отсюда.	CC-BY 2.0 (France) Attribution: tatoeba.org #433491 (CK) & #1103125 (shanghainese)
Go away.	Уходите.	CC-BY 2.0 (France) Attribution: tatoeba.org #433491 (CK) & #3054176 (marafon)
Go away.	Уйди.	CC-BY 2.0 (France) Attribution: tatoeba.org #433491 (CK) & #5898152 (marafon)
Go away.	Уйдите.	CC-BY 2.0 (France) Attribution: tatoeba.org #433491 (CK) & #5898154 (marafon)
Go back.	Иди обратно.	CC-BY 2.0 (France) Attribution: tatoeba.org #7765354 (sharris123) & #7766854 (marafon)
Go back.	Идите обратно.	CC-BY 2.0 (France) Attribution: tatoeba.org #7765354 (sharris123) & #7766855 (marafon)
Go back.	Поезжай обратно.	CC-BY 2.0 (France) Attribution: tatoeba.org #7765354 (sharris123) & #7766856 (marafon)
Go back.	Поезжайте обратно.	CC-BY 2.0 (France) Attribution: tatoeba.org #7765354 (sharris123) & #7766857 (marafon)
Go home.	Идите домой.	CC-BY 2.0 (France) Attribution: tatoeba.org #2230769 (CK) & #1948886 (marafon)
Go home.	Иди домой.	CC-BY 2.0 (France) Attribution: tatoeba.org #2230769 (CK) & #2445687 (sharptoothed)
Go slow.	Двигайся медленно.	CC-BY 2.0 (France) Attribution: tatoeba.org #2254627 (_undertoad) & #4475614 (odexed)
Goodbye!	До свидания!	CC-BY 2.0 (France) Attribution: tatoeba.org #516745 (minshirui) & #396420 (mrtaistoi)
Goodbye!	Доброго пути.	CC-BY 2.0 (France) Attribution: tatoeba.org #516745 (minshirui) & #1418863 (tien_oroniel)
Goodbye.	До свидания.	CC-BY 2.0 (France) Attribution: tatoeba.org #2591566 (tanay) & #2531419 (Maksimo)
Hang on.	Держись!	CC-BY 2.0 (France) Attribution: tatoeba.org #1972640 (CK) & #2770193 (marafon)
Hang on.	Держитесь!	CC-BY 2.0 (France) Attribution: tatoeba.org #1972640 (CK) & #2770198 (marafon)
He came.	Он пришёл.	CC-BY 2.0 (France) Attribution: tatoeba.org #853153 (piksea) & #2069798 (marafon)
He left.	Он ушёл.	CC-BY 2.0 (France) Attribution: tatoeba.org #3259071 (CH) & #514364 (papersaltserver)
He left.	Он уехал.	CC-BY 2.0 (France) Attribution: tatoeba.org #3259071 (CH) & #5231503 (marafon)
He runs.	Он бегает.	CC-BY 2.0 (France) Attribution: tatoeba.org #672254 (CK) & #884009 (afyodor)
Help me!	Помогите мне!	CC-BY 2.0 (France) Attribution: tatoeba.org #1126684 (CK) & #2092396 (sinichka)
Help me!	Помоги мне!	CC-BY 2.0 (France) Attribution: tatoeba.org #1126684 (CK) & #2092397 (sinichka)
Help me.	Помогите мне.	CC-BY 2.0 (France) Attribution: tatoeba.org #266065 (Zifre) & #662822 (ae5s)
Help me.	Помоги мне.	CC-BY 2.0 (France) Attribution: tatoeba.org #266065 (Zifre) & #2171694 (Tretiz)
Help me.	Помоги-ка мне.	CC-BY 2.0 (France) Attribution: tatoeba.org #266065 (Zifre) & #2982180 (Lenin_1917)
Help us.	Помогите нам!	CC-BY 2.0 (France) Attribution: tatoeba.org #2187193 (CK) & #2484275 (marafon)
Help us.	Помоги нам!	CC-BY 2.0 (France) Attribution: tatoeba.org #2187193 (CK) & #2484277 (marafon)
Help us.	Помоги нам.	CC-BY 2.0 (France) Attribution: tatoeba.org #2187193 (CK) & #2649377 (Olya)
Help us.	Помогите нам.	CC-BY 2.0 (France) Attribution: tatoeba.org #2187193 (CK) & #4340233 (savella)
Hi, Tom.	Привет, Том.	CC-BY 2.0 (France) Attribution: tatoeba.org #2549834 (CK) & #417113 (Hellerick)
Hit Tom.	Бей Тома!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203859 (CK) & #3030798 (marafon)
Hit Tom.	Ударь Тома!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203859 (CK) & #3030802 (marafon)
Hit Tom.	Бейте Тома!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203859 (CK) & #3030816 (marafon)
Hold it!	Подожди!	CC-BY 2.0 (France) Attribution: tatoeba.org #280203 (CK) & #2124247 (marafon)
Hold it!	Не двигайся!	CC-BY 2.0 (France) Attribution: tatoeba.org #280203 (CK) & #2225245 (Biga)
Hold it!	Ни с места!	CC-BY 2.0 (France) Attribution: tatoeba.org #280203 (CK) & #2495574 (sharptoothed)
Hold it!	Замри!	CC-BY 2.0 (France) Attribution: tatoeba.org #280203 (CK) & #4936815 (marafon)
Hold it.	Держи.	CC-BY 2.0 (France) Attribution: tatoeba.org #7932268 (Seael) & #10644430 (notenoughsun)
Hold on.	Не кладите трубку.	CC-BY 2.0 (France) Attribution: tatoeba.org #1357000 (sacredceltic) & #3077052 (marafon)
How sad!	Как грустно!	CC-BY 2.0 (France) Attribution: tatoeba.org #5228915 (jaxhere) & #3868598 (odexed)
How sad!	Как это печально.	CC-BY 2.0 (France) Attribution: tatoeba.org #5228915 (jaxhere) & #8721092 (marafon)
Hug Tom.	Обними Тома.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203860 (CK) & #4465135 (odexed)
Hug Tom.	Обнимите Тома.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203860 (CK) & #5720023 (marafon)
I agree.	Я согласен.	CC-BY 2.0 (France) Attribution: tatoeba.org #436281 (lukaszpp) & #469797 (OlgaElwen)
I agree.	Я согласна.	CC-BY 2.0 (France) Attribution: tatoeba.org #436281 (lukaszpp) & #469798 (OlgaElwen)
I agree.	Согласна.	CC-BY 2.0 (France) Attribution: tatoeba.org #436281 (lukaszpp) & #580698 (shanghainese)
I bowed.	Я поклонился.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828612 (CK) & #7045651 (odexed)
I cried.	Я плакал.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828613 (CK) & #2497847 (marafon)
I cried.	Я плакала.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828613 (CK) & #6760220 (odexed)
I dozed.	Я вздремнул.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828614 (CK) & #7020755 (odexed)
I drove.	Я вёл машину.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828616 (CK) & #2795097 (marafon)
I drove.	Я вела машину.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828616 (CK) & #2795098 (marafon)
I fired.	Я выстрелил.	CC-BY 2.0 (France) Attribution: tatoeba.org #8397691 (CK) & #8992436 (marafon)
I moved.	Я переехал.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828617 (CK) & #4581722 (marafon)
I moved.	Я переехала.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828617 (CK) & #6764630 (odexed)
I slept.	Я спал.	CC-BY 2.0 (France) Attribution: tatoeba.org #3199633 (CM) & #2558912 (odexed)
I slept.	Я спала.	CC-BY 2.0 (France) Attribution: tatoeba.org #3199633 (CM) & #2795539 (marafon)
I snore.	Я храплю.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828618 (CK) & #5176845 (marafon)
I stood.	Я стоял.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828619 (CK) & #5947964 (marafon)
I swore.	Я выругался.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828620 (CK) & #5947963 (marafon)
I swore.	Я поклялся.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828620 (CK) & #5947984 (marafon)
I tried.	Я пытался.	CC-BY 2.0 (France) Attribution: tatoeba.org #2283721 (CK) & #2497127 (shanghainese)
I tried.	Я попробовала.	CC-BY 2.0 (France) Attribution: tatoeba.org #2283721 (CK) & #2497130 (shanghainese)
I waved.	Я махнул рукой.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828621 (CK) & #6001482 (odexed)
I waved.	Я махнула рукой.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828621 (CK) & #6001483 (odexed)
I'll go.	Я пойду.	CC-BY 2.0 (France) Attribution: tatoeba.org #1174876 (CK) & #5446 (Tonari)
I'll go.	Я поеду.	CC-BY 2.0 (France) Attribution: tatoeba.org #1174876 (CK) & #5895318 (marafon)
I'm Tom.	Я Том.	CC-BY 2.0 (France) Attribution: tatoeba.org #2283732 (CK) & #3300363 (Selena777)
I'm bad.	Я плохой.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828622 (CK) & #2012269 (Balamax)
I'm bad.	Я плохая.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828622 (CK) & #5927442 (sharptoothed)
I'm fat.	Я толстый.	CC-BY 2.0 (France) Attribution: tatoeba.org #1120816 (cntrational) & #1434806 (Avelesy)
I'm fat.	Я толстая.	CC-BY 2.0 (France) Attribution: tatoeba.org #1120816 (cntrational) & #2523956 (paul_lingvo)
I'm fit.	Я в форме.	CC-BY 2.0 (France) Attribution: tatoeba.org #3330525 (CK) & #4486500 (marafon)
I'm hit!	Меня ударили!	CC-BY 2.0 (France) Attribution: tatoeba.org #1829472 (Spamster) & #5927441 (sharptoothed)
I'm hot.	Мне жарко.	CC-BY 2.0 (France) Attribution: tatoeba.org #455953 (lukaszpp) & #518494 (Tonari)
I'm ill.	Я болен.	CC-BY 2.0 (France) Attribution: tatoeba.org #448236 (CK) & #1109406 (souris_qui_rit)
I'm ill.	Я болею.	CC-BY 2.0 (France) Attribution: tatoeba.org #448236 (CK) & #2776353 (odexed)
I'm ill.	Я больна.	CC-BY 2.0 (France) Attribution: tatoeba.org #448236 (CK) & #3080181 (marafon)
I'm mad.	Я сумасшедший.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828623 (CK) & #5895781 (marafon)
I'm mad.	Я злюсь.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828623 (CK) & #5927443 (sharptoothed)
I'm new.	Я новичок.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828624 (CK) & #2991814 (marafon)
I'm new.	Я новенькая.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828624 (CK) & #5927444 (sharptoothed)
I'm old.	Я старый.	CC-BY 2.0 (France) Attribution: tatoeba.org #1924560 (Zaghawa) & #1738336 (marafon)
I'm old.	Я старая.	CC-BY 2.0 (France) Attribution: tatoeba.org #1924560 (Zaghawa) & #2369926 (marafon)
I'm sad.	Мне грустно.	CC-BY 2.0 (France) Attribution: tatoeba.org #317741 (CK) & #660769 (shanghainese)
I'm shy.	Я стесняюсь.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203346 (CK) & #2655018 (Olya)
I'm shy.	Я стеснительный.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203346 (CK) & #2655019 (Olya)
I'm shy.	Я стеснительная.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203346 (CK) & #2655020 (Olya)
I'm shy.	Я застенчивый.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203346 (CK) & #2655022 (Olya)
I'm shy.	Я застенчивая.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203346 (CK) & #2655023 (Olya)
I'm shy.	Я робкий.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203346 (CK) & #2655025 (Olya)
I'm shy.	Я робкая.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203346 (CK) & #2655026 (Olya)
I'm shy.	Я стеснителен.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203346 (CK) & #2655027 (Olya)
I'm shy.	Я стеснительна.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203346 (CK) & #2655028 (Olya)
I'm wet.	Я мокрая.	CC-BY 2.0 (France) Attribution: tatoeba.org #1780075 (Spamster) & #4931140 (odexed)
I'm wet.	Я мокрый.	CC-BY 2.0 (France) Attribution: tatoeba.org #1780075 (Spamster) & #5898055 (marafon)
It's OK.	Всё в порядке.	CC-BY 2.0 (France) Attribution: tatoeba.org #413756 (CK) & #913098 (shanghainese)
It's OK.	Всё нормально.	CC-BY 2.0 (France) Attribution: tatoeba.org #413756 (CK) & #2288373 (Selena777)
It's OK.	Нормально.	CC-BY 2.0 (France) Attribution: tatoeba.org #413756 (CK) & #2772015 (mrtaistoi)
It's me!	Это я.	CC-BY 2.0 (France) Attribution: tatoeba.org #1349952 (sacredceltic) & #469796 (OlgaElwen)
It's me!	Это я!	CC-BY 2.0 (France) Attribution: tatoeba.org #1349952 (sacredceltic) & #2703372 (shanghainese)
It's me.	Это я.	CC-BY 2.0 (France) Attribution: tatoeba.org #42400 (sysko) & #469796 (OlgaElwen)
Join me.	Присоединяйтесь ко мне!	CC-BY 2.0 (France) Attribution: tatoeba.org #10010591 (Nylez) & #10464995 (marafon)
Join us.	Присоединяйся к нам.	CC-BY 2.0 (France) Attribution: tatoeba.org #1745546 (belgavox) & #2013759 (Balamax)
Join us.	Присоединяйтесь к нам.	CC-BY 2.0 (France) Attribution: tatoeba.org #1745546 (belgavox) & #2013761 (Balamax)
Keep it.	Оставь себе.	CC-BY 2.0 (France) Attribution: tatoeba.org #1913087 (CK) & #2771282 (marafon)
Keep it.	Оставьте себе.	CC-BY 2.0 (France) Attribution: tatoeba.org #1913087 (CK) & #2771284 (marafon)
Keep it.	Оставь его себе.	CC-BY 2.0 (France) Attribution: tatoeba.org #1913087 (CK) & #5508087 (marafon)
Keep it.	Оставьте его себе.	CC-BY 2.0 (France) Attribution: tatoeba.org #1913087 (CK) & #5508088 (marafon)
Keep it.	Оставь её себе.	CC-BY 2.0 (France) Attribution: tatoeba.org #1913087 (CK) & #5508089 (marafon)
Keep it.	Оставьте её себе.	CC-BY 2.0 (France) Attribution: tatoeba.org #1913087 (CK) & #5508090 (marafon)
Kill it.	Убей его.	CC-BY 2.0 (France) Attribution: tatoeba.org #6049388 (mailohilohi) & #6760267 (odexed)
Kill it.	Убейте его.	CC-BY 2.0 (France) Attribution: tatoeba.org #6049388 (mailohilohi) & #6760268 (odexed)
Kill it.	Убей её.	CC-BY 2.0 (France) Attribution: tatoeba.org #6049388 (mailohilohi) & #6760270 (odexed)
Kill it.	Убейте её.	CC-BY 2.0 (France) Attribution: tatoeba.org #6049388 (mailohilohi) & #6760271 (odexed)
Kiss me.	Поцелуйте меня.	CC-BY 2.0 (France) Attribution: tatoeba.org #565931 (Fish) & #2804765 (marafon)
Lock it.	Запри его.	CC-BY 2.0 (France) Attribution: tatoeba.org #5350433 (mailohilohi) & #5499042 (odexed)
Lock it.	Заприте его.	CC-BY 2.0 (France) Attribution: tatoeba.org #5350433 (mailohilohi) & #5499043 (odexed)
Lock it.	Запри её.	CC-BY 2.0 (France) Attribution: tatoeba.org #5350433 (mailohilohi) & #5898005 (marafon)
Lock it.	Заприте её.	CC-BY 2.0 (France) Attribution: tatoeba.org #5350433 (mailohilohi) & #5898006 (marafon)
Look up.	Посмотрите наверх.	CC-BY 2.0 (France) Attribution: tatoeba.org #6046788 (mailohilohi) & #5385671 (marafon)
Look up.	Посмотри наверх.	CC-BY 2.0 (France) Attribution: tatoeba.org #6046788 (mailohilohi) & #5385672 (marafon)
Me, too.	Я тоже.	CC-BY 2.0 (France) Attribution: tatoeba.org #321985 (CK) & #1124468 (saiko)
Me, too.	Мне тоже.	CC-BY 2.0 (France) Attribution: tatoeba.org #321985 (CK) & #5898163 (marafon)
Me, too.	Меня тоже.	CC-BY 2.0 (France) Attribution: tatoeba.org #321985 (CK) & #5898165 (marafon)
Open it.	Открой её.	CC-BY 2.0 (France) Attribution: tatoeba.org #8316002 (ritualesatanum) & #6764980 (odexed)
Open it.	Открой его.	CC-BY 2.0 (France) Attribution: tatoeba.org #8316002 (ritualesatanum) & #8999116 (marafon)
Open it.	Откройте его.	CC-BY 2.0 (France) Attribution: tatoeba.org #8316002 (ritualesatanum) & #8999117 (marafon)
Open it.	Откройте её.	CC-BY 2.0 (France) Attribution: tatoeba.org #8316002 (ritualesatanum) & #8999120 (marafon)
Open it.	Открой это.	CC-BY 2.0 (France) Attribution: tatoeba.org #8316002 (ritualesatanum) & #8999134 (marafon)
Open up.	Открой.	CC-BY 2.0 (France) Attribution: tatoeba.org #22061 (CM) & #3160182 (marafon)
Open up.	Открывай.	CC-BY 2.0 (France) Attribution: tatoeba.org #22061 (CM) & #4490566 (marafon)
Perfect!	Безупречно!	CC-BY 2.0 (France) Attribution: tatoeba.org #374568 (blay_paul) & #2111124 (sharptoothed)
Perfect!	Превосходно!	CC-BY 2.0 (France) Attribution: tatoeba.org #374568 (blay_paul) & #2526693 (sharptoothed)
Perfect!	Прекрасно!	CC-BY 2.0 (France) Attribution: tatoeba.org #374568 (blay_paul) & #2526695 (sharptoothed)
Pick me.	Выбери меня.	CC-BY 2.0 (France) Attribution: tatoeba.org #11266171 (shekitten) & #8021332 (fjay69)
Pick me.	Выберите меня.	CC-BY 2.0 (France) Attribution: tatoeba.org #11266171 (shekitten) & #10963623 (marafon)
Pull it.	Тяни его.	CC-BY 2.0 (France) Attribution: tatoeba.org #6049384 (mailohilohi) & #7045747 (odexed)
Quit it!	Перестаньте!	CC-BY 2.0 (France) Attribution: tatoeba.org #2959209 (sharptoothed) & #2959210 (sharptoothed)
Quiz me.	Проверь меня.	CC-BY 2.0 (France) Attribution: tatoeba.org #10161798 (ddnktr) & #9924614 (ZegPhig)
Redo it.	Переделайте!	CC-BY 2.0 (France) Attribution: tatoeba.org #11268452 (AlanF_US) & #2572580 (marafon)
See you!	Увидимся!	CC-BY 2.0 (France) Attribution: tatoeba.org #1357251 (Eldad) & #805837 (afyodor)
See you.	Увидимся.	CC-BY 2.0 (France) Attribution: tatoeba.org #1151432 (Roggy) & #1103035 (shanghainese)
Show me.	Покажи мне!	CC-BY 2.0 (France) Attribution: tatoeba.org #1972649 (CK) & #2528379 (marafon)
Show me.	Покажите мне!	CC-BY 2.0 (France) Attribution: tatoeba.org #1972649 (CK) & #2528380 (marafon)
Show me.	Покажи.	CC-BY 2.0 (France) Attribution: tatoeba.org #1972649 (CK) & #2529052 (marafon)
Show me.	Покажите.	CC-BY 2.0 (France) Attribution: tatoeba.org #1972649 (CK) & #2529053 (marafon)
Show me.	Покажи мне.	CC-BY 2.0 (France) Attribution: tatoeba.org #1972649 (CK) & #5175249 (astru)
Show me.	Покажите мне.	CC-BY 2.0 (France) Attribution: tatoeba.org #1972649 (CK) & #5898017 (marafon)
Shut up!	Заткнись!	CC-BY 2.0 (France) Attribution: tatoeba.org #462430 (lukaszpp) & #492589 (elsteris)
Shut up!	Цыц!	CC-BY 2.0 (France) Attribution: tatoeba.org #462430 (lukaszpp) & #1383569 (Biga)
Shut up!	Замолчите!	CC-BY 2.0 (France) Attribution: tatoeba.org #462430 (lukaszpp) & #2068722 (marafon)
Shut up!	Замолчи!	CC-BY 2.0 (France) Attribution: tatoeba.org #462430 (lukaszpp) & #2764763 (marafon)
Shut up!	Заткнитесь!	CC-BY 2.0 (France) Attribution: tatoeba.org #462430 (lukaszpp) & #5898156 (marafon)
Sign it.	Подпиши его.	CC-BY 2.0 (France) Attribution: tatoeba.org #11754948 (ddnktr) & #11752583 (marafon)
Sign it.	Подпишите его.	CC-BY 2.0 (France) Attribution: tatoeba.org #11754948 (ddnktr) & #11755000 (marafon)
Sign it.	Подпиши её.	CC-BY 2.0 (France) Attribution: tatoeba.org #11754948 (ddnktr) & #11755002 (marafon)
Sign it.	Подпишите её.	CC-BY 2.0 (France) Attribution: tatoeba.org #11754948 (ddnktr) & #11755003 (marafon)
Skip it.	Неважно.	CC-BY 2.0 (France) Attribution: tatoeba.org #1953076 (ozzie) & #3454133 (Olya)
Skip it.	Проехали.	CC-BY 2.0 (France) Attribution: tatoeba.org #1953076 (ozzie) & #4900693 (odexed)
So long.	До встречи.	CC-BY 2.0 (France) Attribution: tatoeba.org #2267731 (_undertoad) & #7844133 (Txoria)
Stop it.	Перестань!	CC-BY 2.0 (France) Attribution: tatoeba.org #2111499 (CK) & #2482049 (marafon)
Stop it.	Остановите это.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111499 (CK) & #2501373 (paul_lingvo)
Stop it.	Прекрати это!	CC-BY 2.0 (France) Attribution: tatoeba.org #2111499 (CK) & #2501628 (paul_lingvo)
Stop it.	Прекратите это!	CC-BY 2.0 (France) Attribution: tatoeba.org #2111499 (CK) & #2501629 (paul_lingvo)
Stop it.	Перестаньте.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111499 (CK) & #3061234 (sharptoothed)
Take it.	Возьми его.	CC-BY 2.0 (France) Attribution: tatoeba.org #1913089 (CK) & #2517569 (paul_lingvo)
